Name,Address,Latitude,Longitude
Укриття, м. Львів	вулиця	Вернигори	8,49.840162,24.0065292
Укриття, м. Львів	вулиця	Верхратського І.	10,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	11,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	11а,49.8385355,24.0436488
Укриття, м. Львів	вулиця	Верхратського І.	12,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	15,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	3,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	4,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	5,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	6,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	7,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	8,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	9,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Верхратського І.	9,49.8385826,24.0424022
Укриття, м. Львів	вулиця	Весела	1,49.8462415,24.0270602
Укриття, м. Львів	вулиця	Весела	4,49.847303,24.027615
Укриття, м. Львів	вулиця	Весела	5,49.8466105,24.0269729
Укриття, м. Львів	вулиця	Весела	7,49.8467651,24.0269444
Укриття, м. Львів	вулиця	Весняна	13,49.8610053,24.0303595
Укриття, м. Львів	вулиця	Ветеранів	3,49.8498525,24.0199353
Укриття, м. Львів	вулиця	Ветеранів	5,49.8498903,24.0196664
Укриття, м. Львів	вулиця	Ветеранів	6,49.85014210000001,24.0193888
Укриття, м. Львів	вулиця	Вигін	1,49.8161346,24.0585011
Укриття, м. Львів	вулиця	Вигін	3,49.8155431,24.0577899
Укриття, м. Львів	вулиця	Виговського І.	1,49.830223,23.9686529
Укриття, м. Львів	вулиця	Виговського І.	11,49.82767860000001,23.9690485
Укриття, м. Львів	вулиця	Виговського І.	13,49.82732859999999,23.9682284
Укриття, м. Львів	вулиця	Виговського І.	13а,49.8271178,23.9693835
Укриття, м. Львів	вулиця	Виговського І.	17,49.8263033,23.9687497
Укриття, м. Львів	вулиця	Виговського І.	21,49.8251927,23.9680171
Укриття, м. Львів	вулиця	Виговського І.	23,49.8248443,23.9685435
Укриття, м. Львів	вулиця	Виговського І.	25,49.8244213,23.9679602
Укриття, м. Львів	вулиця	Виговського І.	25а,49.8243413,23.9690987
Укриття, м. Львів	вулиця	Виговського І.	27,49.8238575,23.968696
Укриття, м. Львів	вулиця	Виговського І.	29,49.8234368,23.9678122
Укриття, м. Львів	вулиця	Виговського І.	3,49.82971300000001,23.9685629
Укриття, м. Львів	вулиця	Виговського І.	31,49.82188319999999,23.9691011
Укриття, м. Львів	вулиця	Виговського І.	31,49.82188319999999,23.9691011
Укриття, м. Львів	вулиця	Виговського І.	31а,49.82167399999999,23.9685089
Укриття, м. Львів	вулиця	Виговського І.	33,49.8221509,23.9698132
Укриття, м. Львів	вулиця	Виговського І.	35,49.8224854,23.9710901
Укриття, м. Львів	вулиця	Виговського І.	37,49.8228361,23.97181
Укриття, м. Львів	вулиця	Виговського І.	39,49.8206327,23.9695872
Укриття, м. Львів	вулиця	Виговського І.	3а,49.8299061,23.9697123
Укриття, м. Львів	вулиця	Виговського І.	41,49.8196891,23.9703164
Укриття, м. Львів	вулиця	Виговського І.	45,49.8183763,23.9711834
Укриття, м. Львів	вулиця	Виговського І.	45а,49.8175634,23.971896
Укриття, м. Львів	вулиця	Виговського І.	47,49.81674899999999,23.9728089
Укриття, м. Львів	вулиця	Виговського І.	49,49.8160068,23.9735852
Укриття, м. Львів	вулиця	Виговського І.	5,49.82908459999999,23.9684333
Укриття, м. Львів	вулиця	Виговського І.	51,49.81590449999999,23.9745352
Укриття, м. Львів	вулиця	Виговського І.	53,49.8160783,23.9750955
Укриття, м. Львів	вулиця	Виговського І.	55,49.8153093,23.974738
